city,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver
Winterfell,8,2014-01-10,4.5,1.01,2014-05-22,iPhone,3.0,False,72.7,1.4,4.5
Winterfell,13,2014-01-29,4.6,1.0,2014-06-14,iPhone,0.0,True,95.5,4.02,4.5
Winterfell,2,2014-01-06,5.0,1.0,2014-01-06,Android,0.0,True,100.0,13.13,4.0
Winterfell,4,2014-01-18,4.8,1.1,2014-06-21,iPhone,16.0,True,32.0,2.46,4.7
Astapor,2,2014-01-19,4.8,1.0,2014-06-21,iPhone,0.0,True,60.0,3.09,4.6
Astapor,0,2014-01-10,5.0,1.19,2014-06-13,,25.0,False,100.0,2.99,4.0
Astapor,1,2014-01-07,5.0,1.0,2014-06-16,Android,0.0,False,33.3,9.28,5.0
Astapor,1,2014-01-03,4.2,1.11,2014-05-15,Android,11.1,False,55.6,2.58,4.9
King's Landing,0,2014-01-19,4.7,1.0,2014-06-23,iPhone,0.0,False,57.1,2.56,4.4
Winterfell,5,2014-01-22,4.8,1.05,2014-06-26,iPhone,3.8,False,71.2,4.0,4.5
King's Landing,17,2014-01-31,4.9,1.09,2014-06-30,iPhone,18.0,True,76.2,0.8200000000000001,4.9
Winterfell,3,2014-01-10,5.0,1.0,2014-01-15,iPhone,0.0,False,66.7,5.58,5.0
King's Landing,2,2014-01-14,2.0,1.0,2014-06-17,iPhone,0.0,False,100.0,8.95,5.0
King's Landing,0,2014-01-16,5.0,1.0,2014-04-24,iPhone,0.0,False,100.0,12.62,5.0
Winterfell,1,2014-01-27,5.0,1.0,2014-03-24,iPhone,0.0,False,100.0,14.13,4.3
King's Landing,2,2014-01-27,1.0,1.0,2014-06-05,iPhone,0.0,True,100.0,1.19,5.0
Winterfell,0,2014-01-27,4.0,1.0,2014-06-15,iPhone,0.0,False,0.0,7.13,4.0
Winterfell,4,2014-01-06,5.0,1.18,2014-06-29,iPhone,17.6,False,52.9,3.1,4.8
Astapor,5,2014-01-14,4.5,1.02,2014-05-26,Android,3.6,False,82.1,2.62,4.9
King's Landing,0,2014-01-14,4.0,1.0,2014-06-22,iPhone,0.0,True,50.0,8.26,5.0
Astapor,0,2014-01-14,4.7,1.0,2014-06-28,Android,0.0,True,100.0,4.95,4.9
Astapor,0,2014-01-03,4.0,1.0,2014-06-16,iPhone,0.0,False,75.0,2.48,4.8
King's Landing,4,2014-01-02,5.0,1.0,2014-01-04,Android,0.0,True,50.0,1.56,4.5
Winterfell,2,2014-01-06,5.0,1.0,2014-01-29,iPhone,0.0,True,50.0,2.63,5.0
King's Landing,0,2014-01-05,,1.0,2014-06-13,iPhone,0.0,True,100.0,12.23,5.0
Astapor,0,2014-01-31,5.0,1.0,2014-04-18,iPhone,0.0,True,100.0,1.9300000000000002,4.7
Winterfell,0,2014-01-25,5.0,1.0,2014-06-18,iPhone,0.0,False,100.0,10.42,5.0
King's Landing,0,2014-01-01,3.7,1.18,2014-06-28,Android,25.0,True,78.0,2.84,4.3
Winterfell,4,2014-01-30,4.0,1.08,2014-06-22,iPhone,16.7,False,50.0,2.62,4.9
Astapor,5,2014-01-31,5.0,1.0,2014-02-02,Android,0.0,True,40.0,1.6,5.0
Winterfell,2,2014-01-31,5.0,1.0,2014-03-30,Android,0.0,False,66.7,3.54,3.3
King's Landing,1,2014-01-08,,1.0,2014-01-10,Android,0.0,False,100.0,52.15,4.0
Winterfell,2,2014-01-19,5.0,1.15,2014-06-13,iPhone,20.0,True,100.0,17.83,5.0
Winterfell,5,2014-01-28,4.7,1.0,2014-06-28,iPhone,0.0,True,87.5,4.8100000000000005,4.6
Winterfell,5,2014-01-05,3.4,1.15,2014-06-21,iPhone,6.7,True,33.3,3.05,4.5
Winterfell,0,2014-01-28,4.5,1.0,2014-06-11,iPhone,0.0,True,100.0,15.76,4.0
Astapor,4,2014-01-07,4.5,1.21,2014-05-26,Android,16.7,False,100.0,2.91,4.8
Astapor,13,2014-01-31,4.9,1.0,2014-06-30,iPhone,0.0,False,63.6,2.74,4.6
Astapor,7,2014-01-23,3.7,1.05,2014-06-28,iPhone,7.9,False,74.6,2.59,4.8
Winterfell,4,2014-01-27,5.0,1.0,2014-06-28,Android,0.0,False,71.4,5.53,5.0
Winterfell,1,2014-01-03,,1.0,2014-01-10,iPhone,0.0,False,100.0,4.97,5.0
Astapor,1,2014-01-18,5.0,1.0,2014-01-19,Android,0.0,False,0.0,8.64,5.0
Astapor,1,2014-01-26,5.0,1.0,2014-01-27,iPhone,0.0,False,100.0,72.08,5.0
Winterfell,1,2014-01-16,4.5,1.0,2014-05-12,Android,0.0,False,100.0,1.46,5.0
Astapor,1,2014-01-07,,1.19,2014-04-08,Android,25.0,False,100.0,1.63,4.3
King's Landing,0,2014-01-22,4.8,1.0,2014-06-29,iPhone,0.0,False,86.7,2.54,5.0
Winterfell,2,2014-01-02,5.0,1.0,2014-01-15,Android,0.0,False,100.0,10.91,5.0
Astapor,3,2014-01-09,4.2,1.1,2014-06-23,iPhone,7.7,True,46.2,5.19,4.9
Winterfell,3,2014-01-27,4.7,1.0,2014-05-04,iPhone,0.0,False,57.1,1.46,5.0
Astapor,1,2014-01-15,5.0,1.03,2014-02-20,Android,11.1,False,77.8,6.79,4.9
King's Landing,0,2014-01-17,5.0,1.0,2014-06-07,iPhone,0.0,True,100.0,13.64,5.0
Astapor,1,2014-01-24,,1.0,2014-01-24,,0.0,False,100.0,2.9,4.0
King's Landing,2,2014-01-28,5.0,1.05,2014-06-27,iPhone,18.2,False,45.5,2.9699999999999998,4.9
Winterfell,1,2014-01-17,5.0,1.0,2014-05-16,iPhone,0.0,False,50.0,8.31,5.0
Winterfell,1,2014-01-18,,1.0,2014-01-19,Android,0.0,False,0.0,22.57,5.0
King's Landing,0,2014-01-12,5.0,1.0,2014-05-19,iPhone,0.0,False,0.0,15.72,5.0
Winterfell,1,2014-01-06,5.0,1.0,2014-01-06,Android,0.0,False,100.0,5.88,5.0
Winterfell,1,2014-01-16,,1.0,2014-02-07,Android,0.0,False,100.0,5.84,5.0
Winterfell,0,2014-01-19,5.0,1.0,2014-06-26,iPhone,0.0,False,100.0,1.99,5.0
Winterfell,2,2014-01-31,4.0,1.0,2014-02-01,iPhone,0.0,False,100.0,3.81,5.0
Astapor,2,2014-01-21,5.0,1.0,2014-01-28,Android,0.0,False,100.0,3.71,5.0
Winterfell,3,2014-01-25,4.9,1.0,2014-06-30,iPhone,0.0,True,50.0,5.79,4.6
Astapor,4,2014-01-16,3.4,1.15,2014-06-28,iPhone,11.8,False,70.6,1.6400000000000001,4.2
Astapor,1,2014-01-23,5.0,1.0,2014-01-24,iPhone,0.0,False,100.0,7.96,5.0
Winterfell,0,2014-01-08,5.0,1.03,2014-05-11,iPhone,11.1,True,55.6,2.2,5.0
Astapor,1,2014-01-20,4.0,2.63,2014-02-23,iPhone,100.0,False,50.0,4.87,5.0
Astapor,1,2014-01-12,5.0,1.19,2014-05-22,iPhone,25.0,False,50.0,3.02,5.0
Astapor,1,2014-01-18,4.7,1.67,2014-06-29,iPhone,66.7,True,33.3,3.23,5.0
Winterfell,1,2014-01-22,5.0,1.0,2014-01-23,Android,0.0,False,100.0,0.0,5.0
Astapor,2,2014-01-15,5.0,1.25,2014-04-06,iPhone,33.3,False,33.3,3.75,4.3
Winterfell,4,2014-01-10,4.0,1.0,2014-06-27,iPhone,0.0,True,100.0,14.82,4.7
King's Landing,0,2014-01-31,3.5,1.0,2014-04-06,Android,0.0,False,75.0,2.69,5.0
Astapor,2,2014-01-17,5.0,1.0,2014-01-19,Android,0.0,False,50.0,2.69,5.0
Winterfell,0,2014-01-01,5.0,1.0,2014-05-22,iPhone,0.0,False,100.0,0.0,5.0
Winterfell,3,2014-01-13,4.1,1.0,2014-06-10,iPhone,0.0,True,100.0,2.17,4.8
King's Landing,14,2014-01-31,4.9,1.0,2014-06-25,Android,0.0,True,64.4,3.49,4.5
Astapor,0,2014-01-09,,1.0,2014-02-16,iPhone,0.0,False,0.0,1.8599999999999999,4.0
King's Landing,0,2014-01-16,,1.0,2014-06-29,iPhone,0.0,False,0.0,16.41,5.0
Astapor,1,2014-01-11,5.0,1.0,2014-01-12,iPhone,0.0,False,0.0,2.66,5.0
Winterfell,3,2014-01-10,5.0,1.0,2014-03-09,Android,0.0,True,50.0,6.52,4.5
Winterfell,3,2014-01-16,4.5,1.04,2014-06-25,iPhone,13.8,False,58.6,4.2,4.7
Winterfell,1,2014-01-31,5.0,1.0,2014-06-01,Android,0.0,False,33.3,1.34,5.0
Winterfell,0,2014-01-18,5.0,1.0,2014-04-03,Android,0.0,True,75.0,4.78,4.8
Winterfell,2,2014-01-28,5.0,1.0,2014-05-08,iPhone,0.0,False,75.0,2.94,4.0
Astapor,2,2014-01-25,5.0,1.0,2014-02-17,iPhone,0.0,False,50.0,1.26,3.5
King's Landing,4,2014-01-10,4.9,1.02,2014-06-19,Android,9.1,False,36.4,2.87,4.7
Winterfell,2,2014-01-06,4.1,1.25,2014-06-21,iPhone,13.3,True,60.0,3.31,4.6
Astapor,4,2014-01-16,5.0,1.0,2014-06-01,Android,0.0,True,50.0,6.47,5.0
Winterfell,5,2014-01-31,4.6,1.15,2014-04-30,iPhone,8.0,False,68.0,7.1,4.6
Winterfell,3,2014-01-28,4.0,1.0,2014-04-08,iPhone,0.0,True,71.4,3.06,4.1
Winterfell,3,2014-01-18,5.0,1.06,2014-04-11,Android,25.0,False,100.0,4.68,5.0
Astapor,2,2014-01-09,5.0,1.17,2014-06-30,iPhone,11.1,True,88.9,4.89,4.5
Winterfell,4,2014-01-18,5.0,1.04,2014-05-04,Android,16.7,True,16.7,4.34,5.0
Winterfell,1,2014-01-08,5.0,1.0,2014-04-13,Android,0.0,True,25.0,8.82,4.8
Winterfell,3,2014-01-06,4.3,1.0,2014-02-07,iPhone,0.0,False,100.0,5.89,5.0
Winterfell,1,2014-01-17,3.0,1.0,2014-02-01,iPhone,0.0,True,0.0,11.86,5.0
Astapor,1,2014-01-19,5.0,1.0,2014-01-20,iPhone,0.0,False,100.0,6.28,4.0
Winterfell,1,2014-01-31,3.0,1.0,2014-02-28,iPhone,0.0,False,100.0,0.9500000000000001,5.0
Winterfell,1,2014-01-19,4.1,1.04,2014-06-25,iPhone,8.3,False,45.8,3.51,4.3
Winterfell,0,2014-01-25,4.5,1.0,2014-03-01,iPhone,0.0,True,50.0,1.69,5.0
King's Landing,2,2014-01-19,3.5,1.0,2014-01-21,iPhone,0.0,True,50.0,6.99,5.0
King's Landing,2,2014-01-26,5.0,1.0,2014-02-11,Android,0.0,False,100.0,3.96,5.0
King's Landing,0,2014-01-19,5.0,1.0,2014-03-02,iPhone,0.0,False,0.0,2.71,5.0
Winterfell,1,2014-01-12,,2.25,2014-01-16,iPhone,100.0,False,100.0,1.44,5.0
Astapor,2,2014-01-11,5.0,1.25,2014-01-12,iPhone,50.0,False,0.0,1.21,5.0
Winterfell,0,2014-01-14,,1.0,2014-06-21,iPhone,0.0,True,50.0,10.5,5.0
King's Landing,0,2014-01-25,,1.0,2014-05-27,Android,0.0,False,100.0,13.93,5.0
King's Landing,0,2014-01-11,5.0,1.63,2014-03-02,iPhone,50.0,False,0.0,15.57,5.0
Astapor,0,2014-01-02,5.0,1.0,2014-02-16,Android,0.0,True,0.0,2.06,5.0
Winterfell,1,2014-01-25,5.0,1.0,2014-03-08,iPhone,0.0,False,33.3,10.02,4.0
Winterfell,1,2014-01-12,5.0,1.0,2014-01-13,Android,0.0,False,0.0,2.0,5.0
Astapor,1,2014-01-18,5.0,1.75,2014-01-19,iPhone,100.0,False,0.0,0.9500000000000001,5.0
Astapor,2,2014-01-30,5.0,1.0,2014-01-31,iPhone,0.0,False,100.0,1.96,5.0
Winterfell,3,2014-01-04,3.9,1.0,2014-04-11,iPhone,0.0,False,70.0,5.11,4.7
Winterfell,2,2014-01-17,4.5,1.13,2014-01-19,iPhone,50.0,True,0.0,6.38,5.0
Winterfell,10,2014-01-06,4.4,1.08,2014-06-29,iPhone,10.3,True,62.1,2.85,4.4
King's Landing,5,2014-01-21,4.7,1.0,2014-05-30,iPhone,0.0,True,100.0,19.67,5.0
Winterfell,9,2014-01-27,5.0,1.01,2014-06-13,iPhone,4.0,False,52.0,5.94,4.8
King's Landing,1,2014-01-08,5.0,2.75,2014-01-12,iPhone,100.0,False,0.0,1.33,4.0
Winterfell,1,2014-01-18,5.0,1.0,2014-01-18,iPhone,0.0,False,0.0,17.41,5.0
King's Landing,2,2014-01-11,5.0,1.0,2014-06-24,iPhone,0.0,False,57.1,3.06,4.9
Astapor,0,2014-01-26,3.8,1.03,2014-05-31,Android,12.5,True,75.0,3.35,5.0
King's Landing,1,2014-01-13,4.9,1.11,2014-05-29,iPhone,22.2,False,100.0,1.53,4.9
Astapor,3,2014-01-25,4.5,1.25,2014-04-26,Android,20.0,False,40.0,2.9,4.2
Winterfell,1,2014-01-18,4.0,1.0,2014-01-19,iPhone,0.0,False,0.0,0.0,5.0
King's Landing,9,2014-01-29,4.9,1.15,2014-06-28,iPhone,23.1,True,36.5,2.5,4.8
Winterfell,0,2014-01-14,4.0,1.0,2014-06-27,Android,0.0,False,100.0,2.96,4.5
Winterfell,0,2014-01-08,,1.0,2014-06-15,iPhone,0.0,False,33.3,2.91,5.0
King's Landing,1,2014-01-28,,1.0,2014-04-01,iPhone,0.0,False,100.0,15.76,5.0
Astapor,1,2014-01-13,4.8,1.03,2014-03-23,iPhone,5.3,False,63.2,2.16,4.8
Winterfell,0,2014-01-02,5.0,1.0,2014-06-15,iPhone,0.0,False,0.0,3.11,5.0
Winterfell,0,2014-01-09,4.0,1.0,2014-05-17,iPhone,0.0,False,0.0,2.88,5.0
Winterfell,3,2014-01-24,5.0,1.1,2014-06-27,iPhone,7.7,False,61.5,4.05,4.8
Winterfell,1,2014-01-01,5.0,1.0,2014-06-02,iPhone,0.0,False,33.3,2.8200000000000003,4.3
Astapor,2,2014-01-25,5.0,1.11,2014-04-26,Android,42.9,False,57.1,3.4,5.0
Winterfell,8,2014-01-28,4.8,1.0,2014-06-19,iPhone,0.0,False,73.3,1.75,4.7
Winterfell,0,2014-01-01,4.5,1.0,2014-06-28,iPhone,0.0,True,33.3,3.43,4.0
King's Landing,1,2014-01-21,5.0,1.0,2014-01-25,iPhone,0.0,False,0.0,16.28,5.0
Winterfell,3,2014-01-08,3.7,1.0,2014-01-13,Android,0.0,True,100.0,7.28,5.0
Winterfell,0,2014-01-25,,1.0,2014-06-24,iPhone,0.0,False,100.0,18.55,5.0
Winterfell,3,2014-01-19,2.0,1.0,2014-05-21,iPhone,0.0,True,50.0,5.61,5.0
Winterfell,4,2014-01-16,3.4,1.02,2014-06-01,iPhone,7.7,False,69.2,1.19,4.0
King's Landing,8,2014-01-20,4.6,1.27,2014-06-22,iPhone,37.2,False,25.6,2.88,4.8
Winterfell,1,2014-01-22,4.0,1.0,2014-02-16,iPhone,0.0,False,0.0,11.43,5.0
King's Landing,2,2014-01-19,3.1,1.02,2014-07-01,,6.7,True,86.7,3.5,4.8
King's Landing,2,2014-01-05,4.8,1.15,2014-06-28,iPhone,13.0,True,87.0,7.2,5.0
King's Landing,0,2014-01-25,5.0,1.07,2014-06-21,iPhone,14.3,False,28.6,3.77,5.0
Winterfell,1,2014-01-23,,1.0,2014-01-26,iPhone,0.0,False,0.0,1.69,4.0
Astapor,1,2014-01-30,5.0,1.0,2014-01-31,iPhone,0.0,False,100.0,2.27,5.0
Astapor,2,2014-01-26,4.0,1.06,2014-05-29,Android,12.5,False,87.5,3.35,4.8
Astapor,0,2014-01-22,5.0,1.0,2014-04-10,iPhone,0.0,False,66.7,2.32,4.7
Astapor,0,2014-01-19,5.0,1.03,2014-06-25,Android,11.6,True,60.5,3.31,4.9
Winterfell,4,2014-01-11,2.5,1.0,2014-06-08,iPhone,0.0,False,40.0,4.16,4.8
Winterfell,1,2014-01-08,,1.0,2014-01-08,iPhone,0.0,False,100.0,9.37,5.0
Winterfell,3,2014-01-12,4.5,1.21,2014-06-12,iPhone,14.3,False,57.1,5.64,4.7
Astapor,4,2014-01-23,4.7,1.17,2014-05-10,iPhone,8.1,True,73.0,3.93,4.5
King's Landing,0,2014-01-12,5.0,1.0,2014-06-27,iPhone,0.0,False,100.0,0.76,3.0
Winterfell,0,2014-01-24,5.0,1.1,2014-04-13,Android,20.0,False,40.0,3.67,5.0
Astapor,11,2014-01-09,5.0,1.12,2014-04-06,iPhone,20.0,False,33.3,2.43,4.8
King's Landing,2,2014-01-01,5.0,1.0,2014-06-13,iPhone,0.0,True,66.7,3.74,4.7
Winterfell,0,2014-01-23,,1.0,2014-06-07,iPhone,0.0,False,100.0,5.6,5.0
Astapor,1,2014-01-17,5.0,1.0,2014-01-18,iPhone,0.0,False,0.0,7.12,5.0
Winterfell,0,2014-01-25,4.0,1.0,2014-03-17,iPhone,0.0,False,0.0,3.7800000000000002,5.0
Winterfell,4,2014-01-01,4.9,1.02,2014-06-30,iPhone,5.3,False,72.0,1.65,4.8
Winterfell,1,2014-01-11,5.0,2.0,2014-01-12,iPhone,100.0,False,0.0,2.86,5.0
Winterfell,4,2014-01-17,4.9,1.0,2014-07-01,iPhone,0.0,True,50.0,4.25,4.7
Winterfell,1,2014-01-28,,1.0,2014-01-29,Android,0.0,False,100.0,5.33,5.0
Astapor,1,2014-01-19,4.4,1.0,2014-05-23,iPhone,0.0,False,60.0,11.62,4.8
Winterfell,3,2014-01-15,5.0,1.0,2014-01-18,iPhone,0.0,False,66.7,1.5,4.7
King's Landing,1,2014-01-28,5.0,1.0,2014-01-28,iPhone,0.0,False,100.0,14.46,5.0
Winterfell,0,2014-01-01,5.0,2.0,2014-04-12,iPhone,100.0,False,0.0,2.92,5.0
Winterfell,1,2014-01-18,5.0,1.0,2014-06-14,Android,0.0,False,100.0,8.11,5.0
Astapor,0,2014-01-25,4.2,1.45,2014-03-31,iPhone,60.0,False,40.0,2.9699999999999998,5.0
Winterfell,1,2014-01-24,,1.0,2014-01-25,iPhone,0.0,False,100.0,4.27,5.0
Astapor,0,2014-01-22,4.3,1.0,2014-06-04,iPhone,0.0,True,100.0,8.24,5.0
Winterfell,1,2014-01-08,3.5,1.0,2014-06-28,Android,0.0,True,66.7,12.56,5.0
Winterfell,4,2014-01-26,5.0,1.0,2014-02-25,Android,0.0,False,50.0,1.46,5.0
Astapor,2,2014-01-30,4.5,1.0,2014-02-08,iPhone,0.0,False,0.0,6.26,5.0
King's Landing,5,2014-01-18,5.0,1.1,2014-06-28,iPhone,18.5,False,66.7,1.71,4.8
Astapor,1,2014-01-05,4.0,1.0,2014-02-13,iPhone,0.0,True,50.0,4.93,5.0
King's Landing,2,2014-01-20,5.0,1.0,2014-06-12,iPhone,0.0,False,57.1,7.66,5.0
Astapor,0,2014-01-05,5.0,1.0,2014-03-04,iPhone,0.0,True,100.0,29.48,5.0
Winterfell,0,2014-01-15,5.0,1.1,2014-05-04,Android,20.0,False,60.0,7.5600000000000005,4.4
Winterfell,4,2014-01-04,2.8,1.0,2014-04-06,iPhone,0.0,False,57.1,2.26,3.8
King's Landing,0,2014-01-23,4.3,1.0,2014-04-25,iPhone,0.0,True,100.0,5.8100000000000005,5.0
Winterfell,2,2014-01-01,5.0,1.09,2014-07-01,Android,7.1,False,71.4,3.14,4.7
Astapor,0,2014-01-27,5.0,1.25,2014-05-12,iPhone,25.0,False,100.0,10.39,5.0
Astapor,1,2014-01-25,4.3,1.26,2014-06-22,iPhone,26.3,False,57.9,1.48,4.6
Astapor,0,2014-01-31,4.5,1.0,2014-06-03,iPhone,0.0,False,100.0,1.7000000000000002,5.0
Astapor,2,2014-01-27,5.0,1.0,2014-05-12,iPhone,0.0,False,100.0,2.25,4.8
Astapor,0,2014-01-17,4.6,1.0,2014-06-24,iPhone,0.0,False,50.0,2.7,5.0
Winterfell,1,2014-01-24,5.0,1.0,2014-01-25,iPhone,0.0,False,100.0,2.44,5.0
Winterfell,0,2014-01-09,3.7,1.17,2014-05-09,iPhone,16.7,False,83.3,0.52,4.5
Astapor,1,2014-01-11,4.7,1.0,2014-05-02,iPhone,0.0,True,50.0,7.61,5.0
Winterfell,9,2014-01-15,4.6,1.25,2014-05-24,Android,18.8,True,90.6,2.49,4.2
King's Landing,2,2014-01-06,5.0,1.0,2014-01-25,Android,0.0,False,50.0,16.43,4.0
Astapor,3,2014-01-09,5.0,1.0,2014-01-10,Android,0.0,True,100.0,2.76,5.0
King's Landing,0,2014-01-16,4.5,1.0,2014-06-28,iPhone,0.0,True,33.3,4.62,4.7
Winterfell,1,2014-01-07,5.0,1.0,2014-01-07,Android,0.0,False,100.0,13.37,5.0
Winterfell,19,2014-01-01,4.2,1.02,2014-06-27,iPhone,2.4,True,71.1,3.4,4.7
Winterfell,1,2014-01-11,3.0,1.0,2014-01-12,Android,0.0,True,0.0,3.11,5.0
Astapor,1,2014-01-30,5.0,2.0,2014-01-31,iPhone,100.0,False,100.0,2.67,5.0
King's Landing,0,2014-01-26,5.0,1.0,2014-06-22,iPhone,0.0,False,60.0,4.7,5.0
Winterfell,7,2014-01-06,4.7,1.06,2014-06-14,iPhone,13.6,True,54.5,3.47,4.9
Winterfell,2,2014-01-25,4.7,1.1,2014-06-20,iPhone,15.4,True,76.9,9.62,5.0
Winterfell,0,2014-01-17,5.0,1.0,2014-04-16,Android,0.0,True,100.0,2.47,5.0
Astapor,0,2014-01-20,1.0,1.0,2014-04-26,Android,0.0,True,0.0,0.08,1.0
Winterfell,1,2014-01-25,3.0,1.0,2014-01-26,iPhone,0.0,False,0.0,2.04,5.0
Astapor,1,2014-01-01,,1.0,2014-01-26,iPhone,0.0,True,0.0,4.91,4.0
Winterfell,9,2014-01-15,5.0,1.04,2014-06-28,Android,12.5,False,82.5,1.71,4.8
King's Landing,1,2014-01-27,,1.0,2014-06-09,iPhone,0.0,False,100.0,2.37,5.0
Astapor,2,2014-01-12,4.7,1.13,2014-05-20,iPhone,16.7,False,83.3,6.46,4.7
Astapor,0,2014-01-03,,1.0,2014-02-22,iPhone,0.0,False,100.0,33.29,5.0
Astapor,1,2014-01-31,5.0,1.0,2014-02-01,iPhone,0.0,False,0.0,5.91,5.0
Winterfell,3,2014-01-17,4.3,1.0,2014-05-09,Android,0.0,False,80.0,8.36,5.0
Winterfell,1,2014-01-08,,1.0,2014-01-12,iPhone,0.0,False,0.0,8.66,5.0
Winterfell,0,2014-01-07,3.5,1.0,2014-04-13,Android,0.0,False,0.0,3.48,4.0
Astapor,1,2014-01-08,5.0,1.0,2014-06-18,iPhone,0.0,False,75.0,5.75,5.0
King's Landing,2,2014-01-18,4.9,1.03,2014-06-28,Android,5.6,True,72.2,8.73,5.0
King's Landing,8,2014-01-16,5.0,1.07,2014-06-07,iPhone,12.1,True,56.9,4.29,4.8
Astapor,1,2014-01-25,,1.0,2014-01-25,iPhone,0.0,False,0.0,5.38,5.0
Winterfell,3,2014-01-22,4.7,1.0,2014-02-03,iPhone,0.0,False,33.3,2.36,4.7
King's Landing,13,2014-01-28,4.9,1.02,2014-06-28,Android,4.4,True,91.1,2.12,4.8
King's Landing,2,2014-01-19,3.0,1.0,2014-04-19,iPhone,0.0,True,60.0,6.54,5.0
Winterfell,1,2014-01-05,4.8,1.0,2014-06-29,iPhone,0.0,True,0.0,4.11,4.6
Winterfell,1,2014-01-10,5.0,1.38,2014-02-16,iPhone,50.0,False,50.0,4.34,5.0
Winterfell,2,2014-01-30,4.4,1.0,2014-06-29,iPhone,0.0,True,55.6,4.61,4.1
Astapor,5,2014-01-30,4.4,1.17,2014-06-29,iPhone,22.2,False,44.4,2.18,4.6
Winterfell,1,2014-01-25,5.0,1.0,2014-01-25,Android,0.0,True,0.0,1.99,
Winterfell,1,2014-01-05,,1.0,2014-01-09,Android,0.0,True,100.0,10.64,5.0
Astapor,1,2014-01-01,,1.0,2014-01-02,iPhone,0.0,True,100.0,3.24,5.0
Winterfell,5,2014-01-18,3.5,1.03,2014-05-24,iPhone,12.5,False,62.5,5.62,4.5
King's Landing,2,2014-01-08,5.0,1.0,2014-06-20,iPhone,0.0,False,100.0,5.07,5.0
King's Landing,1,2014-01-10,5.0,1.75,2014-02-09,Android,100.0,False,0.0,10.88,5.0
Astapor,0,2014-01-17,4.0,1.19,2014-05-31,Android,25.0,True,50.0,5.33,4.5
Astapor,0,2014-01-27,,1.0,2014-04-09,iPhone,0.0,False,100.0,3.93,5.0
Astapor,4,2014-01-22,5.0,1.1,2014-05-16,iPhone,20.0,False,80.0,12.79,5.0
King's Landing,11,2014-01-08,4.7,1.2,2014-06-27,iPhone,25.3,True,69.7,1.52,4.7
Astapor,0,2014-01-19,,1.0,2014-04-12,Android,0.0,True,100.0,2.9,5.0
Astapor,1,2014-01-05,,1.0,2014-01-06,Android,0.0,False,0.0,13.88,5.0
Astapor,2,2014-01-31,,1.0,2014-02-16,,0.0,True,50.0,5.02,5.0
Astapor,0,2014-01-16,5.0,1.0,2014-03-07,iPhone,0.0,False,100.0,1.1,5.0
Astapor,1,2014-01-18,5.0,1.0,2014-03-21,iPhone,0.0,False,100.0,3.6,4.8
King's Landing,2,2014-01-14,5.0,1.07,2014-06-18,iPhone,10.0,False,90.0,8.84,4.9
King's Landing,5,2014-01-13,4.7,1.0,2014-07-01,iPhone,0.0,True,76.4,5.2,4.8
King's Landing,0,2014-01-08,5.0,1.5,2014-06-14,iPhone,100.0,True,100.0,1.04,5.0
King's Landing,0,2014-01-27,4.2,1.0,2014-06-27,iPhone,0.0,False,100.0,9.79,4.3
Winterfell,9,2014-01-25,4.9,1.23,2014-06-29,iPhone,26.1,False,39.1,5.93,4.6
Winterfell,2,2014-01-02,3.4,1.18,2014-05-21,iPhone,9.1,True,63.6,6.21,5.0
Astapor,2,2014-01-19,5.0,1.08,2014-05-02,Android,33.3,False,66.7,2.66,5.0
Winterfell,1,2014-01-18,5.0,1.07,2014-06-29,iPhone,12.0,False,48.0,1.6600000000000001,4.5
King's Landing,0,2014-01-17,5.0,1.38,2014-04-20,iPhone,50.0,False,0.0,8.14,5.0
Winterfell,1,2014-01-23,5.0,1.0,2014-06-13,iPhone,0.0,True,100.0,5.73,5.0
Astapor,0,2014-01-25,5.0,1.0,2014-06-20,iPhone,0.0,True,25.0,3.87,5.0
King's Landing,3,2014-01-23,5.0,1.0,2014-01-25,iPhone,0.0,False,100.0,2.73,5.0
Astapor,1,2014-01-18,4.2,1.0,2014-06-26,iPhone,0.0,True,77.8,2.02,5.0
King's Landing,0,2014-01-17,4.0,1.0,2014-06-07,iPhone,0.0,True,0.0,12.96,5.0
Astapor,1,2014-01-18,5.0,1.0,2014-01-19,iPhone,0.0,False,0.0,5.36,5.0
Astapor,0,2014-01-01,3.0,1.0,2014-06-01,Android,0.0,True,80.0,4.82,4.8
Winterfell,3,2014-01-11,5.0,1.0,2014-01-12,Android,0.0,False,0.0,5.21,4.3
Winterfell,4,2014-01-17,5.0,1.0,2014-01-21,Android,0.0,False,75.0,5.64,5.0
King's Landing,10,2014-01-26,4.7,1.08,2014-06-30,iPhone,13.0,True,67.4,3.43,4.9
Winterfell,1,2014-01-12,,1.0,2014-01-12,Android,0.0,False,0.0,8.0,5.0
King's Landing,0,2014-01-01,4.0,1.0,2014-06-28,Android,0.0,True,0.0,7.55,4.5
Winterfell,2,2014-01-22,3.5,1.0,2014-01-24,iPhone,0.0,False,100.0,0.67,5.0
Astapor,0,2014-01-07,,1.0,2014-06-16,iPhone,0.0,True,100.0,19.49,5.0
Astapor,3,2014-01-27,3.7,1.0,2014-02-03,Android,0.0,True,0.0,3.87,3.7
